trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
919,False,"{'a': 0.9, 'e': 0.00025582933396584994}",25,20,8.356635183244144,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.9, 'e': 0.00025353720003473039}",25,20,8.62319878897311,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.9, 'e': 0.00025126560275543549}",25,10,24.17741960686148,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.9, 'e': 0.00024901435812734363}",25,17,12.148742670039727,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.9, 'e': 0.00024678328379840951}",25,11,30.08738082760926,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.9, 'e': 0.0002445721990503917}",25,16,19.88645000847366,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.9, 'e': 0.00024238092478421722}",30,22,-5.723645051045417,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
926,False,"{'a': 0.9, 'e': 0.00024020928350547237}",20,16,6.206818699439485,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.9, 'e': 0.00023805709931002625}",30,19,19.725518670164377,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.9, 'e': 0.00023592419786978275}",20,14,12.948001430089802,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.9, 'e': 0.00023381040641855816}",25,17,17.555949481418043,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.9, 'e': 0.00023171555373808968}",20,10,19.42051501845349,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.9, 'e': 0.0002296394701441648}",35,24,17.806030095732773,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.9, 'e': 0.00022758198747287731}",25,13,24.0886926964118,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.9, 'e': 0.00022554293906700592}",30,22,13.537209136402652,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.9, 'e': 0.00022352215976251529}",30,10,37.66217990008108,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.9, 'e': 0.00022151948587517608}",30,17,24.537635746152148,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.9, 'e': 0.00021953475518730889}",20,13,14.276247721838741,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.9, 'e': 0.0002175678069346428}",25,17,17.23316655361949,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.9, 'e': 0.00021561848179329395}",25,18,12.707710969934988,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.9, 'e': 0.00021368662186686046}",25,5,33.89498007532287,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.9, 'e': 0.0002117720706736313}",25,11,23.28748452437746,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.9, 'e': 0.00020987467313391336}",20,13,11.930283492553759,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.9, 'e': 0.00020799427555746858}",25,16,16.448568944882485,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.9, 'e': 0.00020613072563106514}",20,6,24.9057120727107,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.9, 'e': 0.00020428387240614045}",25,20,11.755161345291,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.9, 'e': 0.00020245356628657279}",30,10,42.07520196333038,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.9, 'e': 0.00020063965901656613}",25,13,24.394870452620896,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.9, 'e': 0.00019884200366863987}",20,12,13.76607071815141,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.9, 'e': 0.00019706045463172792}",25,9,29.32198590089046,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.9, 'e': 0.00019529486759938455}",25,11,25.08744523682627,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.9, 'e': 0.00019354509955809418}",30,17,22.359836131491548,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.9, 'e': 0.00019181100877568906}",25,11,29.02618282124731,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.9, 'e': 0.00019009245478986773}",20,11,15.947545589383399,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.9, 'e': 0.00018838929839681771}",20,14,13.46226566461724,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.9, 'e': 0.0001867014016399403}",25,20,9.629701800434454,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.9, 'e': 0.00018502862779867468}",25,5,32.5013437610836,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.9, 'e': 0.00018337084137742539}",20,16,8.852508980188649,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.9, 'e': 0.00018172790809458595}",35,19,33.36835225324206,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.9, 'e': 0.00018009969487166219}",25,15,18.8538796183459,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.9, 'e': 0.00017848606982249281}",20,7,22.900154229406173,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.9, 'e': 0.00017688690224256689}",35,25,21.376960347067545,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.9, 'e': 0.00017530206259843548}",20,14,11.511520430985385,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.9, 'e': 0.00017373142251722121}",20,0,35.21012352470244,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.9, 'e': 0.00017217485477621873}",20,4,29.684550270344115,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.9, 'e': 0.00017063223329258999}",25,18,13.380103114053293,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.9, 'e': 0.00016910343311315169}",25,16,18.7253872540364,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.9, 'e': 0.00016758833040425279}",20,16,9.141575793337402,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.9, 'e': 0.0001660868024417458}",30,21,14.895537443390872,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.9, 'e': 0.0001645987276010448}",30,13,29.321095458433376,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.9, 'e': 0.00016312398534727409}",25,20,11.117034381669953,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.9, 'e': 0.00016166245622550507}",30,15,27.57815812298678,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.9, 'e': 0.00016021402185107921}",35,20,27.922367023604476,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.9, 'e': 0.00015877856490002055}",20,11,17.910860239818284,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.9, 'e': 0.0001573559690995312}",20,10,17.79378150947504,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.9, 'e': 0.00015594611921857353}",25,11,28.628768408911032,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.9, 'e': 0.00015454890105853661}",25,13,20.325855196424097,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.9, 'e': 0.00015316420144398499}",20,14,10.925772840287875,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.9, 'e': 0.00015179190821349307}",25,0,41.49614865050468,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
978,False,"{'a': 0.9, 'e': 0.00015043191021055891}",20,14,10.50201265840074,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.9, 'e': 0.00014908409727460068}",20,7,24.326357548883255,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.9, 'e': 0.00014774836023203391}",25,19,10.174262178549915,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.9, 'e': 0.00014642459088742729}",25,19,12.873957077821103,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.9, 'e': 0.00014511268201474042}",25,10,25.06140256655909,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.9, 'e': 0.00014381252734863733}",25,10,27.790291294180836,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.9, 'e': 0.00014252402157587918}",20,12,13.848075713990658,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.9, 'e': 0.00014124706032679388}",20,10,18.838157393623984,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.9, 'e': 0.00013998154016682236}",20,0,30.088654845533604,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
987,False,"{'a': 0.9, 'e': 0.00013872735858813922}",30,15,25.137884112912666,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.9, 'e': 0.00013748441400135111}",25,10,25.21060624018016,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.9, 'e': 0.00013625260572726691}",25,19,12.512439628315997,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.9, 'e': 0.00013503183398874292}",20,15,10.546625628918566,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.9, 'e': 0.00013382199990260113}",30,12,37.53895032826913,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.9, 'e': 0.00013262300547161858}",20,0,33.10464329216741,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
993,False,"{'a': 0.9, 'e': 0.00013143475357659104}",20,8,21.786890561092495,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.9, 'e': 0.00013025714796846536}",20,15,9.665269798587648,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.9, 'e': 0.00012909009326054344}",20,3,26.179918655381726,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.9, 'e': 0.00012793349492075601}",20,16,7.421275604080996,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.9, 'e': 0.0001267872592640048}",25,0,34.036073872327485,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
998,False,"{'a': 0.9, 'e': 0.00012565129344457507}",20,16,8.292037929582303,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.9, 'e': 0.00012452550544861439}",20,10,20.244112826731524,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.9, 'e': 0.00012340980408667956}",20,12,13.251328396997998,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.9, 'e': 0.00012230409898635045}",20,4,25.267744116071626,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.9, 'e': 0.00012120830058490896}",20,12,15.747624601479133,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.9, 'e': 0.00012012232012208567}",20,10,18.59083616959847,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.9, 'e': 0.00011904606963286932}",30,4,39.51620166624193,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.9, 'e': 0.00011797946194038186}",20,1,30.94005576684237,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.9, 'e': 0.00011692241064881721}",25,11,27.450598852236126,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.9, 'e': 0.00011587483013644242}",20,16,8.86912544927313,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.9, 'e': 0.00011483663554866342}",30,12,32.50060073243796,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.9, 'e': 0.00011380774279115095}",20,5,23.672972902126006,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.9, 'e': 0.00011278806852302912}",30,14,36.32040665639052,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.9, 'e': 0.0001117775301501247}",30,22,13.430984787671138,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.9, 'e': 0.00011077604581827716}",30,23,15.542475582255614,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.9, 'e': 0.00010978353440670768}",30,17,23.912959837820388,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.9, 'e': 0.00010879991552144944}",20,11,16.732415091176573,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.9, 'e': 0.00010782510948883497}",25,16,18.44301215921011,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.9, 'e': 0.00010685903734904262}",25,7,33.131507792859715,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.9, 'e': 0.00010590162084970106}",20,0,31.071405409107175,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1018,False,"{'a': 0.9, 'e': 0.00010495278243955002}",20,13,13.45682157616203,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.9, 'e': 0.00010401244526215968}",25,8,30.5432454295065,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.9, 'e': 0.00010308053314970452}",30,4,39.45029347069862,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.9, 'e': 0.00010215697061679392}",25,8,32.2575692029864,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.9, 'e': 0.00010124168285435794}",20,16,9.096549627930074,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.9, 'e': 0.00010033459572358702}",20,8,16.276842180655184,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.9, 'e': 9.9435635749927799e-05}",25,16,15.506122143768499,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,17,14.989027372980075,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,14,11.486527259494816,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,16,6.390409250176714,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,13,23.89744542508224,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,11,21.232773363882842,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,10,16.185256368337075,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,10,20.06797385786248,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,12,31.787633415807612,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,16,5.3917168131113655,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,13,30.96058158129068,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
